CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
RESTOCKIT,CXP-3858X 38X58 Black Canliner 100 1.7MIL  COEX MICROBAN 55GAL,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500119
RESTOCKIT,EXTRA LARGE PF GLOVE VINYL 10/100,2485 DAXWELL DISTRIBUTION,VINYL GLOVES,Custom,937864
RESTOCKIT,40X48 12MIC Clear Canliner 10/25/CS 40-45 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504149
RESTOCKIT,DPZA7BRN 7" PIZZA CARTON WITH PADKRAFT PERSONAL PIZZA 250/CS,8720 PACTIV LLC,BOX PIZZA CHIPBOARD,Custom,351009
RESTOCKIT,89420 700' ENMOTION TOWEL 6/CSFOR RECESSED AND IMPULSE 8 DSP,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458943
RESTOCKIT,T61064CP 64oz TRANS CONTAINER240/CS,1023 BERRY GLOBAL,TUBS BERRY PLASTIC,Custom,270035
RESTOCKIT,MF12/401 12X5280' MILER PVC,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310005
RESTOCKIT,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100354
RESTOCKIT,600255 5.75" Black PAPER STIRRER 8/1600/CS SIPSTICK UNWRP,4150 HOFFMASTER GROUP INC,STIRRER PAPER,Custom,232255
RESTOCKIT,PWK-7 BIO KNIFE 1M/C 20/50 UP TO 190 DEGREES,10200 AMERCARE ROYAL  LLC,CUTLERY BIODEGRADABLE,Custom,151546
RESTOCKIT,LH4200D 5oz INCREDIBOWL D/LID740/CS,570 ANCHOR PACKAGING INC.,CONTAINER MICROWAVE,Custom,323609
RESTOCKIT,BGW-12B 12oz COMPOSTABLE BOWL1M/CS  KRAFT WHEAT,3711 ECO-PRODUCTS  PBC,FIBER BOWL COMPOSTABLE,Custom,150141
RESTOCKIT,71870 WHITE VENTED PAPER LID 1M/CS,1950 HUHTAMAKI,PAPER LID FOOD CONTAINER,Custom,040615
RESTOCKIT,42712 GENTLE FOAM SOAP 1200ML2/CS,3735 GEORGIA-PACIFIC CORPORATION,SOAP HAND,Custom,530712
RESTOCKIT,C16B 16oz Clear PRESENTA BOWL8/63/CS,2440 DART CONTAINER CORPORATION,SINGLE SERVE BOWL/LID,Custom,070238
RESTOCKIT,LHRDS-16 WHITE SIP DOME LID1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030194
RESTOCKIT,MED POWDER FREE GLOVE VINYL 1M10/100  VFM   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,330935
RESTOCKIT,EXTRA LARGE POWDER FREE VINYL GLOVE 1M/10/100/CS VFX  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,330937
RESTOCKIT,CT-SC-U2 32oz Rectangular Fiber Container 400/cs,13337 WORLD CENTRIC,FIBER BOWL COMPOSTABLE,Custom,150185
RESTOCKIT,SMRE-12 12oz ECOTAINER HOT CUP1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,COMPOSTABLE HOT CUPS,Custom,030152
RESTOCKIT,2047 7" ALUM ROUND PAN 500/CS,3900 HFA INC.,PAN ROUND ALUMINUM,Custom,373047
RESTOCKIT,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
RESTOCKIT,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,451975
RESTOCKIT,305-35  10" PIE PAN 200/CS,3900 HFA INC.,ALUMINUM PIE PAN,Custom,370272
RESTOCKIT,5338CD 8OZ PERFECT TOUCH 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUPS HOT,Custom,034200
RESTOCKIT,40X48 16MIC Clear Canliner 10/25/CS 40-45 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504491
RESTOCKIT,LBH-6646 6-CELL CUPCAKE/MUFFINCONT  350/CS 6.75x9.3x3,2567 DETROIT FORMING INC.,CLEAR HINGE CONTAINER,Custom,122146
RESTOCKIT,3PLY PROTECTIVE MASK 300/CS 6 BOXES OF 50,7300 MISCELLANEOUS VENDORS ONLY,FACE MASKS,Custom,330621
RESTOCKIT,01-20-25B 9" VERTERRA SQ PLATE300/CS,12642 VERTERRA LTD,PLATE COMPOSTABLE,Custom,041505
RESTOCKIT,406025 WRP POLYPRO T-SPOON 1M/MWPP  WHITE,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY MWPP WRAPPED,Custom,130415
RESTOCKIT,406050 WRP Black HWPP KNIFE 1M/,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPP WRAPPED,Custom,131457
RESTOCKIT,406244 HWPS WRP WHT FORK 1M,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS WRAPPED,Custom,130490
RESTOCKIT,PINK HAND SOAP WITH ALOE 4/1GALPEARLIZED CHESAPEAKE,11158 SPECTRUM SERVICES,SOAP HAND,Custom,510945
RESTOCKIT,HI-LO DISH DETG CONC 4/1GALHAND DISHWASHING CHESAPEAKE,11158 SPECTRUM SERVICES,DISH DETERGENT LIQUID,Custom,510827
RESTOCKIT,413 13X17 STRETCH N DUST 10/40,1023 BERRY GLOBAL,WIPER DUST CLOTH,Custom,450213
RESTOCKIT,89112 16/32 FLAT LID 20/25/CS TRANS HI HEAT,1950 HUHTAMAKI,LID POLYPRO PP FOOD CONTAINER,Custom,040609
RESTOCKIT,7175 BEV ON THE MOVE 96OZ DISP25/PK -,10650 SABERT CORPORATION,CUPS HOT,Custom,071680
RESTOCKIT,VB46 POPCORN CUP 10/50,2440 DART CONTAINER CORPORATION,CUP POPCORN,Custom,030263
RESTOCKIT,GRS16 16 OZ FRY CUPS 20/50,2440 DART CONTAINER CORPORATION,CUP FRENCH FRY,Custom,030752
RESTOCKIT,FREIGHT  / FEDEX FEE, , ,Custom,989998
RESTOCKIT,14X14X6 PINK BAKERY BOX 50/BD1PC  14146B-195,1270 BOXIT CORPORATION,BOX BAKERY CHIPBOARD,Custom,350146
RESTOCKIT,8X8X2.5 WHITE BAKERY BOX 250/BCLAYCOATED,1270 BOXIT CORPORATION,BOX BAKERY CHIPBOARD,Custom,350208
RESTOCKIT,14X10X4 PINK BAKERY BOX 100/1/4SHEET 1PC,1270 BOXIT CORPORATION,BOX BAKERY CHIPBOARD,Custom,350235
RESTOCKIT,12463C SQUEEZE BOTTLE 24OZ WMDZ    STOCK,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,812463
RESTOCKIT,7480 26QT YLW BUCKET & WRINGERSIDE PRESS WRINGER  COMBO,8822 RUBBERMAID COMMERCIAL PRODUCTS,BUCKETS WRINGERS,Custom,557480
RESTOCKIT,D253-06 LG BLUE LOOP MOP 6/CSBLEND WB,8822 RUBBERMAID COMMERCIAL PRODUCTS,MOPS WET,Custom,55D253
RESTOCKIT,JC1945L23 JANITOR CART 3 SHELFGRAY - EA - STOCK,1715 CARLISLE FOODSERVICE PRODUCTS,UTILITY CARTS,Custom,551945
RESTOCKIT,40294 BROILER BRUSH 2EA/CSSELL BY EACH STOCK,1715 CARLISLE FOODSERVICE PRODUCTS,BRUSHES FOODSERVICE,Custom,240294
RESTOCKIT,2531 BLACK LOBBY PRO DUST PAN 6/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTPANS,Custom,552531
RESTOCKIT,KL260 WAX SANITARY BAG  500/CSPINCH BOTTOM 7.5X3.5X10.25,4190 HOSPECO,TOILET SEAT COVERS,Custom,460525
RESTOCKIT,44X54 18MIC Clear Canliner 5/25/CS GLUTTON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504456
RESTOCKIT,JSW4 7.75" JUMBO WRP STRAW 2M/4/500/CS  TRANSLUCENT JSW4,7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,231105
RESTOCKIT,RPTTE12 12OZ Clear HING CONT 240TAMPER EVIDENT 5X5.8X2,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,123071
RESTOCKIT,809 10X13 SILVER CUSHION WRAP4/500 FOIL SANDWCH WRAP,8796 BAGCRAFTPAPERCON,FOIL CUSHION,Custom,391300
RESTOCKIT,L475 4.75X5 PATTYWAX 24/CSPATTY PAPER 050475,8796 BAGCRAFTPAPERCON,PATTY PAPER,Custom,410001
RESTOCKIT,21270 KLEENEX CUBE FACIAL TISSUE 36/CS,5801 KIMBERLY-CLARK INC.,FACIAL TISSUE,Custom,440007
RESTOCKIT,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
RESTOCKIT,6X5 PERFORATED FILM ROLL,570 ANCHOR PACKAGING INC.,FILM PERFORATED,Custom,310010
RESTOCKIT,12X12 PERFORATED FILME151212,570 ANCHOR PACKAGING INC.,FILM PERFORATED,Custom,310014
RESTOCKIT,18/40 KRAFT ROLL  765',3825 GORDON PAPER COMPANY INC.,KRAFT ROLL PAPER,Custom,020600
RESTOCKIT,*** SN223 SMALL HNGD CONT 200/3 COMPARTMENT,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,120007
RESTOCKIT,AZU120TF FOAM SOAP 3/1200MLTOUCH FREE MILD AZURE,2496 DEB USA  INC.,SOAP HAND,Custom,555720
RESTOCKIT,CL210-060 6"HI Dome Lid 4/125,2764 DOT FOODS  INC.,LID DINNERWARE,Custom,140002
RESTOCKIT,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
MISSION BBQ DEPTFORD NJ,MFKT KIT F K,T-S 250/CSMWPP  WHITE MFKT,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130475
MISSION BBQ DEPTFORD NJ,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330305
MISSION BBQ DEPTFORD NJ,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MISSION BBQ DEPTFORD NJ,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130486
MISSION BBQ DEPTFORD NJ,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,451975
MISSION BBQ DEPTFORD NJ,4MG WHITE SILVERWARE BAG 2M/CS2.75"X10",3266 FISCHER PAPER PRODUCTS  INC.,BAG SILVERWARE,Custom,010040
MISSION BBQ DEPTFORD NJ,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
MISSION BBQ DEPTFORD NJ,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MISSION BBQ DEPTFORD NJ,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,212804
MISSION BBQ DEPTFORD NJ,16880 ANGEL SOFT 2-PLY T.T.80/CS 450 SHEETS,3735 GEORGIA-PACIFIC CORPORATION,TOILET TISSUE TT 2PLY,Custom,461166
MISSION BBQ DEPTFORD NJ,POWDER FREE GLOVE MD SYNTHETIC10/100  MED  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330939
MISSION BBQ DEPTFORD NJ,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330940
MISSION BBQ DEPTFORD NJ,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330941
MISSION BBQ DEPTFORD NJ,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371253
MISSION BBQ DEPTFORD NJ,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371251
MISSION BBQ DEPTFORD NJ,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,230062
MISSION BBQ DEPTFORD NJ,Heavyweight Polystyrene Black Knife  1m/cs,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY HWPS BULK,Custom,130436
MISSION BBQ DEPTFORD NJ,HEAVY DUTY DEGREASER GS 4/1GALE2-G,2903 ECOLOGIC SOLUTIONS,CLEANR/DEGREASER,Custom,510731
MISSION BBQ DEPTFORD NJ,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330306
MISSION BBQ DEPTFORD NJ,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
MISSION BBQ DEPTFORD NJ,40X48 16MIC Clear Canliner 10/25/CS 40-45 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,504491
MISSION BBQ DEPTFORD NJ,MISSION BBQ 12# KRAFT BAGWE CATER  500/CS,669 ROSENBLOOM GROUPE INC.,BAGS GROCERY KRAFT,Custom,MIS12
MISSION BBQ DEPTFORD NJ,EXTRA LARGE POWDR FREE LATEX GLOVE 1M10/100,10677 THE SAFETY ZONE LLC,LATEX GLOVES,Custom,330846
MISSION BBQ DEPTFORD NJ,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
MISSION BBQ DEPTFORD NJ,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121174
MISSION BBQ DEPTFORD NJ,MISSION BBQ LUNCH BOX 250/CS KRAFT 48MISS1101,11100 SOUTHERN CHAMPION TRAY CO.,BOX BAKERY CHIPBOARD,Custom,800147
MISSION BBQ DEPTFORD NJ,MISSION BBQ BROWNIE BAG 1M/CS5.25X7.25 LIP AND TAPE 1 COLOR,11645 PPC FLEXIBLE PACKAGING,LIP/TAPE POLYPRO PP BAG,Custom,802107
MISSION BBQ DEPTFORD NJ,MISSION BBQ NAVY SEAL 32OZ 300/CS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,803306
MISSION BBQ DEPTFORD NJ,MISSION BBQ 32OZ SEMPER FI CUP300/CS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,803307
MISSION BBQ DEPTFORD NJ,M510032 4-CUP TRAY 300/CS8-32oz,8720 PACTIV LLC,TRAY FIBER,Custom,200056
MISSION BBQ DEPTFORD NJ,EMI-209B 9" Black SCALLOPED TONG96/CS,2863 EMI YOSHI INC.,DISPOSABLE SERVING UTENSILS,Custom,123969
MISSION BBQ DEPTFORD NJ,6700300 WETNAP FLAG PRINT 1M/6700300,11290 SPECIALTY QUALITY PACKAGING,WET NAPS,Custom,300059
MISSION BBQ DEPTFORD NJ,M63-3524Y #300 SAVEADAY TRAY460/CS,8720 PACTIV LLC,TRAY FIBER,Custom,150707
MISSION BBQ DEPTFORD NJ,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121176
MISSION BBQ DEPTFORD NJ,38X60 16MIC Clear Canliner 8/25/CS 60 GALLON,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,503866
MISSION BBQ DEPTFORD NJ,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,042312
MISSION BBQ DEPTFORD NJ,F800 METHANOL 2.5HR BLUE GELSTOCK 72/CS,3134 FANCY HEAT CORPORATION,FUEL GEL,Custom,550204
MISSION BBQ DEPTFORD NJ,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458940
MISSION BBQ DEPTFORD NJ,UNWRP 8" RED STIRRER  4/750/CS,7665 NATIONAL PAPER & PLASTICS CO.,STIRRER PLASTIC,Custom,230118
MISSION BBQ DEPTFORD NJ,***5172 GIB ASHTRAY 4" 36/CSE0,3370 FORMAN INC,GLASSWARE,Custom,023455
MISSION BBQ DEPTFORD NJ,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
MISSION BBQ DEPTFORD NJ,ACM242 24X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310054
MISSION BBQ DEPTFORD NJ,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
MISSION BBQ DEPTFORD NJ,21000 SIGNATURE MULTIFOLD TOWEL16/125,3735 GEORGIA-PACIFIC CORPORATION,TOWEL MULTIFOLD,Custom,450248
MISSION BBQ DEPTFORD NJ,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,11100 SOUTHERN CHAMPION TRAY CO.,BOX BAKERY CORRUGATED,Custom,800144
MISSION BBQ DEPTFORD NJ,1/6 57# KRAFT SACK 500/BDL80076  12X7X17,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,010016
MISSION BBQ DEPTFORD NJ,3# KRAFT SO BAGS 500/BDL18403,2780 DURO HILEX POLY LLC,BAGS GROCERY KRAFT,Custom,010006
MISSION BBQ DEPTFORD NJ,2018781 MAXIMIZER DEBRIS PAN6/CS HEAVY DUTY,8822 RUBBERMAID COMMERCIAL PRODUCTS,DUSTPANS,Custom,552019
MISSION BBQ DEPTFORD NJ,2018729 PUSH BROOM MAXIMIZER6/CS Black PUSH-TO-CENTER,8822 RUBBERMAID COMMERCIAL PRODUCTS,BROOMS,Custom,552018
MISSION BBQ DEPTFORD NJ,6000004 GEL HAND SANITIZER12/540ML PUMP,2830 ECOLAB INC.,SANITIZER HAND,Custom,513536
MISSION BBQ DEPTFORD NJ,6100155 GREASELIFT 2/2LTRDEGREASER,2830 ECOLAB INC.,CLEANR/DEGREASER,Custom,513383
MISSION BBQ DEPTFORD NJ,6100185 SOLID POWER EXTRA LARGE  4/9#DETERGENT,2830 ECOLAB INC.,DISH DETERGENT SOLID,Custom,513405
MISSION BBQ DEPTFORD NJ,6100302 PEROXIDE MULTI SURFACE2.5GAL,2830 ECOLAB INC.,CLEANR/DEGREASER,Custom,514664
MISSION BBQ DEPTFORD NJ,6100693 PEROXIDE MULTI-SURFACE2GAL CLEANER DISINFECTANT,2830 ECOLAB INC.,DISINFECTANTS,Custom,513550
MISSION BBQ DEPTFORD NJ,6101131 LIME-AWAY 4/1GALDELIMER,2830 ECOLAB INC.,DELIMER,Custom,513524
MISSION BBQ DEPTFORD NJ,6101140 NO RINSE FOOD CONTACT2/2LTR  CLEANER/SANITIZER,2830 ECOLAB INC.,WAREWSH SANITIZER,Custom,513214
MISSION BBQ DEPTFORD NJ,6101141 PATHWAYS 2/64OZBEVERAGE DRAIN CONTROL,2830 ECOLAB INC.,DRAIN OPENER,Custom,513134
MISSION BBQ DEPTFORD NJ,6101202 SMARTPOWER DM DET 6/CS6.75#,2830 ECOLAB INC.,DISH DETERGENT SOLID,Custom,513921
AZUMI RESTAURANT,MFKT KIT F K,T-S 250/CSMWPP  WHITE MFKT,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130475
AZUMI RESTAURANT,WHBRG-HOAGIE HOAGIE HINGEWARE250/CS WHITE SUGARCANE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150326
AZUMI RESTAURANT,POLYPRO PK LID Clear DELI 500/,3120 FABRI KAL CORP.,LIDS DELI,Custom,031669
AZUMI RESTAURANT,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330305
AZUMI RESTAURANT,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458000
AZUMI RESTAURANT,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330306
AZUMI RESTAURANT,FS1625 FRYER FILTER SHEET 100NON WOVEN 16.5X25.5 100/CS,10200 AMERCARE ROYAL  LLC,GRILL BRICK/SCREEN,Custom,331489
AZUMI RESTAURANT,MB578 WHITE MULTIFOLD TOWEL 16/135/CSTORK 3 PANEL PREMIUM SOFT,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL MULTIFOLD,Custom,450558
AZUMI RESTAURANT,43X55 1.5MIL Black Canliner 100/C,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,500310
AZUMI RESTAURANT,SD5032Y 32oz Clear DELITAINER480/CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100083
AZUMI RESTAURANT,ATLAS 10X7X12 BLACK SHOPPERWHITE KRAFT PAPER   250/CS,11890 TULSACK,SHOPPERS WHITE,Custom,ATL107
AZUMI RESTAURANT,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121174
AZUMI RESTAURANT,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121176
AZUMI RESTAURANT,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130486
AZUMI RESTAURANT,WHT POLYPRO T-SPOON 1M/MWPP,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY MWPP,Custom,130401
AZUMI RESTAURANT,09833/06 ROCKS GLASS 11.75OZ,928 BAUSCHER HEPP INC,GLASSWARE,Custom,933063
AZUMI RESTAURANT,1/6 40/40 TWIN SACK KRAFT 400/DW40NP4CES 80091,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,010017
AZUMI RESTAURANT,ATLAS 10X7X12 PAPER SHOPPER WHITE BAG PRINTED BLACK 300/CS,5670 KAL PAC CORP.,BAG HEAVY DUTY RETAIL,Custom,ATL108
AZUMI RESTAURANT,AZUMI 4" ROUND COASTER 2500/CS80PT PULPBOARD,11180 PENINSULA/SONOCO COMPANY,COASTERS,Custom,801638
LOCH BAR,8 1/2X11 COPY PAPER 10/500 95 BRIGHT EXCELLENT WHITE BOX,7665 NATIONAL PAPER & PLASTICS CO.,PAPER COPY,Custom,600010
LOCH BAR,LOCH BAR 4" ROUND COASTER 250084R4DB2S,11180 PENINSULA/SONOCO COMPANY,STANCAPS,Custom,801620
LOCH BAR HOUSTON LLC,S1004 TABLESPOON, , ,Custom,1001435
LOCH BAR HOUSTON LLC,S1001 BOUILLON SPOON, , ,Custom,1001436
TRIGGER AGENCY,FREIGHT  / FEDEX FEE, , ,Custom,989998
REGIONALE AMERICAN SANDWICHES,CHHC8W WHITE 8OZ HOT CUP 1M/CS,2975 EATERY ESSENTIALS,CUPS HOT,Custom,030125
REGIONALE AMERICAN SANDWICHES,1LB KRAFT TAKEOUT BX 450/CS100160 ECO-BOX,11290 SPECIALTY QUALITY PACKAGING,BIOPAK,Custom,243101
REGIONALE AMERICAN SANDWICHES,094 TO GO WINDOW DELI BAG500/CS NATURAL 5.75X2.75X9.5,8796 BAGCRAFTPAPERCON,BAG WINDOW,Custom,010094
MORNING STAR,LCRSAL-22 PET FLAT CLEAR SLOTLID 12-22OZ   1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,LIDS COLD CUP,Custom,033855
MORNING STAR,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371253
MORNING STAR,POLYPRO PK LID Clear DELI 500/,3120 FABRI KAL CORP.,LIDS DELI,Custom,031669
MORNING STAR,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MORNING STAR,SPIC/SPAN WITH BLEACH 45/CSPGC02010 2.2OZ FLOOR CLEANER,6246 ESSENDANT,CLEANER FLOOR,Custom,510049
MORNING STAR,290088 KRAFT TORK ROLL TOWEL 6/700',10620 ESSITY PROFESSIONAL HYGIENE,TOWEL ROLL,Custom,452900
MORNING STAR,FL12PET PET FLAT LID 10/100/CWITH  STRAW SLOT CHESAPEAKE,2975 EATERY ESSENTIALS,LIDS COLD CUP,Custom,100354
MORNING STAR,89460 ENMOTION ROLL TOWEL 6/CS800' WHITE,3735 GEORGIA-PACIFIC CORPORATION,TOWEL ROLL,Custom,458940
SONIC DRIVE INC,LHRL-8 WHITE TEAR BACK  LID1M/CS,3190 GRAPHIC PACKAGING INT'L LLC,LID HOT CUP,Custom,030192
SONIC DRIVE INC,71870 WHITE VENTED PAPER LID 1M/CS,1950 HUHTAMAKI,PAPER LID FOOD CONTAINER,Custom,040615
SONIC DRIVE INC,A4171432 FRY PAN 12.5" CARBONSTEEL WITH IRON HAND EA -,8738 PADERNO WORLD CUISINE,SKILLET/FRY PAN,Custom,730090
ZZQ LLC,309 12X12 BLUE WAX WRAP 2/1M/BLUE CHECK,8796 BAGCRAFTPAPERCON,SANDWICH WRAP,Custom,010309
ELYA RVA,CT-SC-U2 32oz Rectangular Fiber Container 400/cs,13337 WORLD CENTRIC,FIBER BOWL COMPOSTABLE,Custom,150185
ELYA RVA,CH9620 6X9 NYLON SCOURING 20CSGREEN CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,510695
LIDL US  LLC,10X8 ZIP SEAL DELI BAG 1M/DELI EXPRESS PRINT,4482 INNO-PAK LLC,BAG POLY DELI,Custom,010352
LIDL US  LLC,37630 MULTI TASK WIPES 600/CS6/100/CS BUCKETS SOLD SEPARATE,9066 PROGRESSIVE PRODUCTS LLC,WIPER MEDIUM DUTY,Custom,457450
LIDL US  LLC,0030-01 TEASPOON SHANGARILA18/8 - DZ - STOCK,13286 WINCO MFG.,FLATWARE/SILVER,Custom,224201
LIDL US  LLC,GCB-6 6X10.75 GC DELI PPR 10M/INTERFOLDED GREEN CHOICE KRAFT,2758 DURABLE PACKAGING INT'L.,WAX TISSUE PAPER,Custom,400183
LIDL US  LLC,25# TWELVE PK KRAFT BAG 2/250SHD 70BW  8-1/4X5-1/4X17-7/8,2780 DURO HILEX POLY LLC,BAGS GROCERY KRAFT,Custom,010034
